document_id,claim_id,doc_type,present
DOC-333B3CA8,CLM-03600,photo_damage,False
DOC-E869F768,CLM-03600,cai_form,False
DOC-DAB96FD9,CLM-03600,repair_estimate,False
DOC-B6E5D8E1,CLM-03601,police_report,True
DOC-D119A4D1,CLM-03601,id_document,True
DOC-378960E2,CLM-03602,photo_damage,True
DOC-3CD93176,CLM-03602,repair_estimate,True
DOC-D7769DD8,CLM-03603,photo_damage,True
DOC-1B81CF8C,CLM-03603,repair_estimate,True
DOC-A9B7A026,CLM-03604,photo_damage,True
DOC-E7F8A150,CLM-03604,police_report,True
DOC-396CC423,CLM-03604,repair_estimate,True
DOC-D00902DF,CLM-03605,photo_damage,True
DOC-6EE054A3,CLM-03605,cai_form,True
DOC-798F94C2,CLM-03605,repair_estimate,True
DOC-0A98F302,CLM-03606,photo_damage,False
DOC-0C9AB1C8,CLM-03606,photo_scene,True
DOC-42713E21,CLM-03606,repair_estimate,False
DOC-E8F4E73D,CLM-03606,police_report,True
DOC-18F8AEEF,CLM-03607,photo_damage,False
DOC-A1888CF3,CLM-03607,police_report,True
DOC-B282673F,CLM-03607,repair_estimate,True
DOC-81287403,CLM-03608,photo_damage,True
DOC-D9868FA3,CLM-03608,cai_form,True
DOC-EE49C9F5,CLM-03608,repair_estimate,True
DOC-619686C8,CLM-03609,photo_damage,True
DOC-7958553E,CLM-03609,police_report,True
DOC-40404312,CLM-03609,repair_estimate,False
DOC-93FE9F47,CLM-03609,medical_report,True
DOC-5A5111B0,CLM-03610,photo_damage,True
DOC-38C9FDF6,CLM-03610,cai_form,False
DOC-EBF7E15B,CLM-03610,repair_estimate,True
DOC-93E00BC3,CLM-03610,medical_report,True
DOC-3636F8ED,CLM-03611,police_report,True
DOC-AD216306,CLM-03611,id_document,False
DOC-5D265027,CLM-03612,photo_damage,True
DOC-82F202FB,CLM-03612,police_report,True
DOC-8FF98742,CLM-03612,repair_estimate,True
DOC-6C45284A,CLM-03612,photo_scene,True
DOC-973631CF,CLM-03613,photo_damage,True
DOC-7537A273,CLM-03613,cai_form,False
DOC-5844EC66,CLM-03613,repair_estimate,True
DOC-9CED6BD5,CLM-03614,photo_damage,True
DOC-785DE00E,CLM-03614,cai_form,True
DOC-60782358,CLM-03614,repair_estimate,True
DOC-AB456A09,CLM-03615,photo_damage,False
DOC-614B8B3F,CLM-03615,cai_form,False
DOC-0B146288,CLM-03615,repair_estimate,False
DOC-B829CD72,CLM-03616,photo_damage,True
DOC-0C6BAEB4,CLM-03616,cai_form,True
DOC-9210E800,CLM-03616,repair_estimate,True
DOC-3ADDEFDD,CLM-03616,photo_scene,True
DOC-96CA5D8A,CLM-03617,photo_damage,True
DOC-C6C831F4,CLM-03617,repair_estimate,True
DOC-6988D6B4,CLM-03618,photo_damage,True
DOC-5BBE8307,CLM-03618,cai_form,True
DOC-D377FB2B,CLM-03618,repair_estimate,True
DOC-82EB6BEA,CLM-03619,photo_damage,True
DOC-9885D6BD,CLM-03619,cai_form,True
DOC-21A8DA4E,CLM-03619,repair_estimate,False
DOC-BFB4515B,CLM-03620,photo_damage,True
DOC-5687F1BD,CLM-03620,photo_scene,True
DOC-9729A70C,CLM-03620,repair_estimate,True
DOC-4D0615FE,CLM-03621,photo_damage,True
DOC-600C9B22,CLM-03621,police_report,False
DOC-41A0C771,CLM-03621,repair_estimate,True
DOC-F3FECC43,CLM-03622,photo_damage,True
DOC-38662A74,CLM-03622,repair_estimate,True
DOC-5B47082F,CLM-03623,photo_damage,False
DOC-69127D20,CLM-03623,police_report,True
DOC-BAD668D4,CLM-03623,repair_estimate,True
DOC-55ACBC56,CLM-03624,photo_damage,True
DOC-51EA2D16,CLM-03624,cai_form,False
DOC-21DED30B,CLM-03624,repair_estimate,True
DOC-3B20C670,CLM-03624,photo_scene,True
DOC-45F04E1D,CLM-03625,photo_damage,False
DOC-F80E599A,CLM-03625,cai_form,True
DOC-DBCC9F92,CLM-03625,repair_estimate,False
DOC-357B20A5,CLM-03626,photo_damage,True
DOC-A85997AF,CLM-03626,police_report,True
DOC-1991E32C,CLM-03626,repair_estimate,True
DOC-5BF83CC4,CLM-03627,police_report,True
DOC-A091425A,CLM-03627,id_document,True
DOC-4FAF4A11,CLM-03628,photo_damage,True
DOC-7CA4441A,CLM-03628,police_report,True
DOC-AE86CC57,CLM-03628,repair_estimate,True
DOC-64BE2987,CLM-03629,photo_damage,True
DOC-7DD68D3C,CLM-03629,repair_estimate,True
DOC-146DC656,CLM-03630,photo_damage,True
DOC-00C9DB73,CLM-03630,cai_form,True
DOC-58BF829D,CLM-03630,repair_estimate,True
DOC-339353C7,CLM-03631,photo_damage,False
DOC-834FBE5C,CLM-03631,cai_form,False
DOC-C5A185C6,CLM-03631,repair_estimate,True
DOC-4A718835,CLM-03632,photo_damage,True
DOC-9BC908B7,CLM-03632,cai_form,False
DOC-652EC4BC,CLM-03632,repair_estimate,True
DOC-DF4D25C7,CLM-03633,photo_damage,False
DOC-CDFA2412,CLM-03633,police_report,True
DOC-64D40D00,CLM-03633,repair_estimate,False
DOC-949C2BA6,CLM-03633,cai_form,True
DOC-511C451F,CLM-03634,photo_damage,False
DOC-43D7D85F,CLM-03634,police_report,True
DOC-E3D67C14,CLM-03634,repair_estimate,True
DOC-818DDB82,CLM-03635,photo_damage,False
DOC-4833A31E,CLM-03635,cai_form,True
DOC-D2F64486,CLM-03635,repair_estimate,True
DOC-3C5CC372,CLM-03636,photo_damage,False
DOC-B40DE3BA,CLM-03636,cai_form,True
DOC-948CFE4F,CLM-03636,repair_estimate,False
DOC-E3507F77,CLM-03637,police_report,True
DOC-BE6A4073,CLM-03637,id_document,True
DOC-19EEA6C1,CLM-03637,medical_report,True
DOC-39B6B929,CLM-03638,photo_damage,True
DOC-BEF2C054,CLM-03638,repair_estimate,True
DOC-443BE20A,CLM-03639,photo_damage,True
DOC-37233DC0,CLM-03639,repair_estimate,True
DOC-C255238F,CLM-03640,photo_damage,True
DOC-C79DA4A7,CLM-03640,repair_estimate,True
DOC-1D2C681C,CLM-03641,photo_damage,True
DOC-FCFE6652,CLM-03641,police_report,True
DOC-A98084B5,CLM-03641,repair_estimate,True
DOC-38338E18,CLM-03642,photo_damage,True
DOC-98D81D7D,CLM-03642,cai_form,True
DOC-F120D300,CLM-03642,repair_estimate,True
DOC-BC74D861,CLM-03643,photo_damage,False
DOC-82372BF9,CLM-03643,repair_estimate,True
DOC-7EAFE182,CLM-03643,id_document,True
DOC-60AAA19E,CLM-03644,photo_damage,False
DOC-AA17EB26,CLM-03644,repair_estimate,True
DOC-E102EE55,CLM-03644,id_document,True
DOC-4D6D020F,CLM-03645,photo_damage,True
DOC-6A18FC58,CLM-03645,cai_form,True
DOC-6F853E9F,CLM-03645,repair_estimate,True
DOC-6F466315,CLM-03646,photo_damage,False
DOC-F24D2D10,CLM-03646,repair_estimate,True
DOC-A3D97C2C,CLM-03646,witness_statement,True
DOC-5C0EA39F,CLM-03647,photo_damage,False
DOC-DCD3D311,CLM-03647,photo_scene,True
DOC-769BF205,CLM-03647,repair_estimate,True
DOC-05A622EC,CLM-03648,photo_damage,True
DOC-76DDF750,CLM-03648,repair_estimate,True
DOC-06458883,CLM-03649,photo_damage,True
DOC-9B9CD718,CLM-03649,repair_estimate,True
DOC-ECAA6FE4,CLM-03649,medical_report,True
DOC-B2094AAD,CLM-03650,photo_damage,False
DOC-85FEF9FF,CLM-03650,cai_form,False
DOC-4C0ABCA5,CLM-03650,repair_estimate,True
DOC-0B947C13,CLM-03651,photo_damage,True
DOC-162F1CA8,CLM-03651,photo_scene,True
DOC-39BE2D47,CLM-03651,repair_estimate,True
DOC-6D61BD43,CLM-03652,photo_damage,True
DOC-3CA9244B,CLM-03652,cai_form,True
DOC-7842596D,CLM-03652,repair_estimate,True
DOC-0EC69439,CLM-03653,photo_damage,False
DOC-425DAC03,CLM-03653,police_report,True
DOC-4AAB13BE,CLM-03653,repair_estimate,True
DOC-4BF4A11C,CLM-03654,photo_damage,False
DOC-0943B14D,CLM-03654,police_report,True
DOC-78FD8628,CLM-03654,repair_estimate,True
DOC-2DD736DD,CLM-03655,photo_damage,False
DOC-7FAB0364,CLM-03655,cai_form,True
DOC-29103621,CLM-03655,repair_estimate,True
DOC-0A075322,CLM-03655,photo_scene,True
DOC-D2A589C5,CLM-03656,photo_damage,True
DOC-97B79880,CLM-03656,photo_scene,True
DOC-59EBA869,CLM-03656,repair_estimate,True
DOC-B1DB1F80,CLM-03656,id_document,True
DOC-FDB51A73,CLM-03657,photo_damage,True
DOC-E9A21B36,CLM-03657,police_report,True
DOC-00AC2D22,CLM-03657,repair_estimate,True
DOC-62405A5C,CLM-03658,police_report,True
DOC-AB7A5940,CLM-03658,id_document,True
DOC-BCD8B541,CLM-03659,photo_damage,True
DOC-2C557074,CLM-03659,cai_form,True
DOC-62B53500,CLM-03659,repair_estimate,True
DOC-1EAF522D,CLM-03660,photo_damage,True
DOC-7E98BCC3,CLM-03660,cai_form,False
DOC-0509C4FC,CLM-03660,repair_estimate,True
DOC-2DD1F079,CLM-03661,police_report,False
DOC-99BE9D7A,CLM-03661,id_document,True
DOC-99BBD33F,CLM-03662,photo_damage,True
DOC-EE015756,CLM-03662,photo_scene,True
DOC-8AA31340,CLM-03662,repair_estimate,False
DOC-7CEBA03F,CLM-03663,photo_damage,False
DOC-23BF5E2E,CLM-03663,photo_scene,True
DOC-1074EBC5,CLM-03663,repair_estimate,True
DOC-38769846,CLM-03664,photo_damage,True
DOC-1BC9AE57,CLM-03664,cai_form,False
DOC-E5DE774F,CLM-03664,repair_estimate,True
DOC-B65B62DD,CLM-03665,photo_damage,True
DOC-19DBA3E2,CLM-03665,police_report,True
DOC-F40C95BE,CLM-03665,repair_estimate,True
DOC-5A38A68F,CLM-03665,witness_statement,True
DOC-54F52FFB,CLM-03666,photo_damage,True
DOC-9FF8BDA6,CLM-03666,cai_form,False
DOC-98EE979B,CLM-03666,repair_estimate,True
DOC-C1010CE1,CLM-03667,photo_damage,True
DOC-CEC5DBAA,CLM-03667,police_report,True
DOC-87652073,CLM-03667,repair_estimate,True
DOC-EC3833BF,CLM-03667,cai_form,True
DOC-871499A1,CLM-03668,photo_damage,True
DOC-66FDF333,CLM-03668,cai_form,True
DOC-0A78D06D,CLM-03668,repair_estimate,True
DOC-C2613788,CLM-03669,photo_damage,True
DOC-CD5BC27B,CLM-03669,police_report,True
DOC-3D8155CF,CLM-03669,repair_estimate,True
DOC-EDE3B2C6,CLM-03670,photo_damage,True
DOC-27027352,CLM-03670,cai_form,True
DOC-7C905880,CLM-03670,repair_estimate,True
DOC-813C6BB9,CLM-03671,photo_damage,True
DOC-45868F0F,CLM-03671,photo_scene,True
DOC-D02D1729,CLM-03671,repair_estimate,True
DOC-165D20DA,CLM-03672,photo_damage,True
DOC-9FAA0945,CLM-03672,repair_estimate,True
DOC-3635F80F,CLM-03672,police_report,True
DOC-B1BFA62D,CLM-03673,photo_damage,True
DOC-37BC5FF9,CLM-03673,repair_estimate,True
DOC-848BDEB1,CLM-03674,photo_damage,True
DOC-1FA096F2,CLM-03674,repair_estimate,False
DOC-7B59EBF5,CLM-03675,photo_damage,True
DOC-024B41A2,CLM-03675,photo_scene,True
DOC-9D6A9AE3,CLM-03675,repair_estimate,True
DOC-5D24493C,CLM-03676,photo_damage,True
DOC-1DC57FC0,CLM-03676,repair_estimate,True
DOC-B1A7334F,CLM-03677,photo_damage,True
DOC-730CD3B4,CLM-03677,repair_estimate,True
DOC-AED7E39C,CLM-03677,cai_form,True
DOC-A5A7D4E5,CLM-03678,photo_damage,True
DOC-99E30BB1,CLM-03678,photo_scene,True
DOC-ECA27498,CLM-03678,repair_estimate,False
DOC-6A3EE48F,CLM-03679,photo_damage,True
DOC-ADE5766F,CLM-03679,cai_form,True
DOC-E0FAFF38,CLM-03679,repair_estimate,True
DOC-8D38476A,CLM-03680,photo_damage,False
DOC-AB680665,CLM-03680,cai_form,False
DOC-2B8C58B2,CLM-03680,repair_estimate,False
DOC-8577992B,CLM-03681,photo_damage,True
DOC-77D27CEB,CLM-03681,repair_estimate,True
DOC-6BA17CC8,CLM-03681,cai_form,True
DOC-541B4576,CLM-03682,photo_damage,True
DOC-AD102ADC,CLM-03682,cai_form,False
DOC-B9AA74E7,CLM-03682,repair_estimate,True
DOC-5BD701D7,CLM-03683,photo_damage,True
DOC-EDED4767,CLM-03683,police_report,True
DOC-31CEFD2F,CLM-03683,repair_estimate,True
DOC-EFDD2C69,CLM-03684,photo_damage,False
DOC-B282B57E,CLM-03684,cai_form,True
DOC-82B66910,CLM-03684,repair_estimate,True
DOC-DECDBAA3,CLM-03685,photo_damage,True
DOC-4A5A708B,CLM-03685,cai_form,True
DOC-BB499FA7,CLM-03685,repair_estimate,True
DOC-B7C4A5A6,CLM-03686,photo_damage,True
DOC-18710341,CLM-03686,police_report,False
DOC-8D240A71,CLM-03686,repair_estimate,True
DOC-0967AB7A,CLM-03687,photo_damage,False
DOC-3A9147D8,CLM-03687,repair_estimate,True
DOC-5017A4A1,CLM-03688,police_report,True
DOC-DAB6D8F8,CLM-03688,id_document,True
DOC-68E1F543,CLM-03689,police_report,True
DOC-1875A1DF,CLM-03689,id_document,True
DOC-83E23E43,CLM-03689,photo_scene,True
DOC-21A2F3F4,CLM-03690,photo_damage,True
DOC-140FF5C8,CLM-03690,repair_estimate,True
DOC-7A898DC1,CLM-03691,photo_damage,True
DOC-F2278E7F,CLM-03691,police_report,False
DOC-6E41ABA5,CLM-03691,repair_estimate,True
DOC-E4B54CE2,CLM-03692,photo_damage,True
DOC-A611729C,CLM-03692,repair_estimate,True
DOC-87EB1987,CLM-03693,photo_damage,True
DOC-2E6414B6,CLM-03693,cai_form,True
DOC-B388122F,CLM-03693,repair_estimate,True
DOC-8CADA855,CLM-03694,photo_damage,True
DOC-9CC76A0D,CLM-03694,cai_form,True
DOC-13464514,CLM-03694,repair_estimate,True
DOC-CA25B389,CLM-03695,photo_damage,False
DOC-EE01E508,CLM-03695,repair_estimate,True
DOC-187CF096,CLM-03696,photo_damage,True
DOC-11D05BEC,CLM-03696,photo_scene,False
DOC-E12ED95D,CLM-03696,repair_estimate,False
DOC-ECF06F77,CLM-03697,police_report,True
DOC-43D0EBAF,CLM-03697,id_document,True
DOC-A6D7DCD5,CLM-03698,photo_damage,True
DOC-2553F2C9,CLM-03698,photo_scene,False
DOC-D40F1D8D,CLM-03698,repair_estimate,True
DOC-D9276719,CLM-03699,photo_damage,False
DOC-077777A3,CLM-03699,repair_estimate,False
DOC-5D649A02,CLM-03700,police_report,False
DOC-51BC951A,CLM-03700,id_document,True
DOC-370D5793,CLM-03701,photo_damage,True
DOC-5B963011,CLM-03701,cai_form,True
DOC-93275424,CLM-03701,repair_estimate,True
DOC-F3FC5502,CLM-03701,id_document,True
DOC-FD4F752D,CLM-03702,photo_damage,True
DOC-42A66D3C,CLM-03702,photo_scene,True
DOC-52F8B28B,CLM-03702,repair_estimate,False
DOC-D448453B,CLM-03703,photo_damage,True
DOC-829719D9,CLM-03703,cai_form,False
DOC-F2DA48B0,CLM-03703,repair_estimate,True
DOC-8ACC940E,CLM-03703,witness_statement,True
DOC-6FF0D218,CLM-03704,photo_damage,True
DOC-83B50391,CLM-03704,cai_form,True
DOC-76E01F45,CLM-03704,repair_estimate,True
DOC-E9B2B48A,CLM-03705,photo_damage,False
DOC-BFEA3095,CLM-03705,repair_estimate,False
DOC-6B9183B3,CLM-03706,photo_damage,True
DOC-BE486DA8,CLM-03706,cai_form,True
DOC-6B305346,CLM-03706,repair_estimate,False
DOC-411E7B19,CLM-03707,photo_damage,False
DOC-2086D731,CLM-03707,photo_scene,False
DOC-B3C05369,CLM-03707,repair_estimate,False
DOC-64AAF313,CLM-03708,photo_damage,True
DOC-754D3908,CLM-03708,repair_estimate,True
DOC-DD2ACA53,CLM-03709,police_report,True
DOC-0832529C,CLM-03709,id_document,True
DOC-52700D26,CLM-03710,photo_damage,True
DOC-F9E48203,CLM-03710,cai_form,False
DOC-2D8D80F9,CLM-03710,repair_estimate,True
DOC-958B752C,CLM-03711,photo_damage,False
DOC-0DD3D89F,CLM-03711,cai_form,True
DOC-22FC7918,CLM-03711,repair_estimate,True
DOC-2CF8388C,CLM-03712,photo_damage,True
DOC-B6E32765,CLM-03712,cai_form,True
DOC-08FAEA23,CLM-03712,repair_estimate,True
DOC-285D28FF,CLM-03713,photo_damage,False
DOC-3F7C0B51,CLM-03713,cai_form,True
DOC-F427DD11,CLM-03713,repair_estimate,True
DOC-C43CE737,CLM-03714,photo_damage,True
DOC-00B019B6,CLM-03714,cai_form,True
DOC-5A0F6218,CLM-03714,repair_estimate,True
DOC-959106E7,CLM-03715,photo_damage,True
DOC-E9B73637,CLM-03715,repair_estimate,False
DOC-79CFC420,CLM-03716,photo_damage,True
DOC-76E345B9,CLM-03716,police_report,True
DOC-FF38CC4A,CLM-03716,repair_estimate,True
DOC-5D3F4AF2,CLM-03717,photo_damage,True
DOC-3503E3EC,CLM-03717,photo_scene,True
DOC-D99C3B20,CLM-03717,repair_estimate,True
DOC-77A8D566,CLM-03718,photo_damage,True
DOC-041AB014,CLM-03718,photo_scene,True
DOC-0A2BE74F,CLM-03718,repair_estimate,True
DOC-A79959AC,CLM-03718,medical_report,True
DOC-52493F8C,CLM-03719,photo_damage,True
DOC-47CEBA55,CLM-03719,photo_scene,True
DOC-6DDF0D7C,CLM-03719,repair_estimate,True
DOC-1DE02EA1,CLM-03720,photo_damage,True
DOC-8595F508,CLM-03720,cai_form,False
DOC-B5BF0A42,CLM-03720,repair_estimate,False
DOC-7EAADA65,CLM-03720,witness_statement,True
DOC-D499CE6D,CLM-03721,photo_damage,True
DOC-BD16381B,CLM-03721,police_report,True
DOC-4FA59D67,CLM-03721,repair_estimate,True
DOC-1F792F6B,CLM-03722,photo_damage,True
DOC-1ECD8A36,CLM-03722,repair_estimate,True
DOC-2EDA9E4C,CLM-03722,cai_form,True
DOC-724AEFBC,CLM-03723,photo_damage,True
DOC-4BFF52CA,CLM-03723,cai_form,True
DOC-4C31280E,CLM-03723,repair_estimate,True
DOC-99C6A39D,CLM-03724,photo_damage,True
DOC-6A08ADFD,CLM-03724,cai_form,True
DOC-0869DD58,CLM-03724,repair_estimate,True
DOC-66402664,CLM-03724,witness_statement,True
DOC-C2C70898,CLM-03725,photo_damage,True
DOC-F162034E,CLM-03725,repair_estimate,True
DOC-6C3B2FC4,CLM-03726,photo_damage,True
DOC-B8B96EC5,CLM-03726,cai_form,True
DOC-557650F6,CLM-03726,repair_estimate,True
DOC-A7CF0368,CLM-03727,photo_damage,True
DOC-D0D82727,CLM-03727,repair_estimate,True
DOC-7AA4E2C0,CLM-03728,photo_damage,True
DOC-CD4896CC,CLM-03728,police_report,True
DOC-A98345DC,CLM-03728,repair_estimate,True
DOC-C7104E4C,CLM-03729,photo_damage,False
DOC-EBA358E2,CLM-03729,cai_form,False
DOC-51BBB0EB,CLM-03729,repair_estimate,True
DOC-C1E7B36E,CLM-03730,photo_damage,True
DOC-DF99A37D,CLM-03730,police_report,True
DOC-C9A611EA,CLM-03730,repair_estimate,True
DOC-66D78C53,CLM-03731,photo_damage,True
DOC-04FBF1FD,CLM-03731,cai_form,False
DOC-4CE6E3EF,CLM-03731,repair_estimate,True
DOC-C0F02FBC,CLM-03732,photo_damage,True
DOC-6208B93F,CLM-03732,cai_form,True
DOC-181FAD5A,CLM-03732,repair_estimate,True
DOC-646E3CB9,CLM-03732,police_report,True
DOC-5CDAA833,CLM-03733,photo_damage,False
DOC-609A776A,CLM-03733,police_report,True
DOC-6D008841,CLM-03733,repair_estimate,True
DOC-C631237D,CLM-03734,photo_damage,True
DOC-470E9EF1,CLM-03734,police_report,True
DOC-34454F93,CLM-03734,repair_estimate,False
DOC-11584B91,CLM-03735,photo_damage,True
DOC-EE477F97,CLM-03735,photo_scene,True
DOC-6374FB22,CLM-03735,repair_estimate,True
DOC-847485E9,CLM-03735,medical_report,True
DOC-C0F10918,CLM-03736,photo_damage,False
DOC-EC2D692B,CLM-03736,police_report,True
DOC-DD3BE47B,CLM-03736,repair_estimate,False
DOC-5E13059F,CLM-03737,photo_damage,True
DOC-6282B01B,CLM-03737,repair_estimate,True
DOC-CD8CE9E4,CLM-03738,photo_damage,False
DOC-0DAC77F1,CLM-03738,cai_form,True
DOC-0247DA61,CLM-03738,repair_estimate,True
DOC-6CAEB7E3,CLM-03738,medical_report,True
DOC-75EF0BF5,CLM-03739,photo_damage,True
DOC-64CD7AB1,CLM-03739,photo_scene,True
DOC-AA024CB2,CLM-03739,repair_estimate,False
DOC-5E7B6BC5,CLM-03740,photo_damage,True
DOC-15879BC0,CLM-03740,photo_scene,True
DOC-2547440C,CLM-03740,repair_estimate,True
DOC-2C6D7511,CLM-03741,photo_damage,True
DOC-15A0E642,CLM-03741,repair_estimate,True
DOC-B956575C,CLM-03742,photo_damage,True
DOC-9DAC64CA,CLM-03742,police_report,True
DOC-0B25E1EE,CLM-03742,repair_estimate,True
DOC-A169B693,CLM-03742,medical_report,True
DOC-1860D794,CLM-03743,photo_damage,False
DOC-3F738980,CLM-03743,police_report,True
DOC-D70991CB,CLM-03743,repair_estimate,True
DOC-5992309E,CLM-03743,medical_report,True
DOC-C783895F,CLM-03744,photo_damage,True
DOC-341ED5AD,CLM-03744,police_report,True
DOC-E4F158D8,CLM-03744,repair_estimate,True
DOC-8A00DADA,CLM-03744,witness_statement,True
DOC-20C801D5,CLM-03745,police_report,True
DOC-6989182B,CLM-03745,id_document,True
DOC-90935796,CLM-03746,photo_damage,False
DOC-4B749099,CLM-03746,cai_form,True
DOC-D7EDD499,CLM-03746,repair_estimate,True
DOC-9DFCDAA3,CLM-03747,photo_damage,True
DOC-2CB1C64A,CLM-03747,cai_form,True
DOC-64B4C4F4,CLM-03747,repair_estimate,True
DOC-5D24DD2F,CLM-03748,photo_damage,True
DOC-373492BB,CLM-03748,cai_form,True
DOC-5B6D3B59,CLM-03748,repair_estimate,True
DOC-04011214,CLM-03749,photo_damage,True
DOC-9C3338B7,CLM-03749,cai_form,True
DOC-D559DCCE,CLM-03749,repair_estimate,False
DOC-6B7E9A9D,CLM-03750,photo_damage,True
DOC-7BB8B030,CLM-03750,cai_form,False
DOC-97BC62BC,CLM-03750,repair_estimate,False
DOC-0444B02C,CLM-03751,police_report,True
DOC-4ED094CD,CLM-03751,id_document,True
DOC-0D32A890,CLM-03752,photo_damage,True
DOC-B8E13CE2,CLM-03752,repair_estimate,True
DOC-B655326A,CLM-03753,photo_damage,True
DOC-E3A0C2A1,CLM-03753,photo_scene,True
DOC-A29B409D,CLM-03753,repair_estimate,True
DOC-1603DBC4,CLM-03754,photo_damage,False
DOC-168C2523,CLM-03754,repair_estimate,True
DOC-502FC8B7,CLM-03755,photo_damage,True
DOC-5DD17337,CLM-03755,police_report,True
DOC-0BA101F2,CLM-03755,repair_estimate,True
DOC-166EF93C,CLM-03756,photo_damage,True
DOC-30ADB526,CLM-03756,repair_estimate,True
DOC-B0BDBDA6,CLM-03757,photo_damage,False
DOC-38930289,CLM-03757,photo_scene,True
DOC-E720D254,CLM-03757,repair_estimate,False
DOC-99591482,CLM-03758,photo_damage,True
DOC-88BC845A,CLM-03758,cai_form,True
DOC-F19B07CD,CLM-03758,repair_estimate,True
DOC-0E77580A,CLM-03759,photo_damage,True
DOC-781EAB3D,CLM-03759,cai_form,True
DOC-9990006B,CLM-03759,repair_estimate,True
DOC-0A551A22,CLM-03760,photo_damage,True
DOC-DDE1E070,CLM-03760,photo_scene,False
DOC-F6F684BA,CLM-03760,repair_estimate,True
DOC-13224AA6,CLM-03761,photo_damage,True
DOC-F3ECA181,CLM-03761,repair_estimate,True
DOC-A386300E,CLM-03762,photo_damage,True
DOC-793A1AA7,CLM-03762,cai_form,True
DOC-D73282EB,CLM-03762,repair_estimate,True
DOC-D19F6DC0,CLM-03763,photo_damage,False
DOC-7AFF762E,CLM-03763,cai_form,True
DOC-1A606A62,CLM-03763,repair_estimate,False
DOC-B73FD47A,CLM-03764,photo_damage,True
DOC-D3AF0152,CLM-03764,cai_form,True
DOC-6F7F712F,CLM-03764,repair_estimate,True
DOC-AB5D9F2B,CLM-03765,photo_damage,True
DOC-17338D6F,CLM-03765,cai_form,True
DOC-AD1C5F81,CLM-03765,repair_estimate,True
DOC-4839DBA2,CLM-03766,photo_damage,True
DOC-DC76D2B1,CLM-03766,repair_estimate,True
DOC-A06CE0C3,CLM-03766,police_report,True
DOC-673ABDA0,CLM-03767,photo_damage,True
DOC-5F4CD2AF,CLM-03767,repair_estimate,True
DOC-A32C61C7,CLM-03768,photo_damage,False
DOC-5793D8C1,CLM-03768,repair_estimate,True
DOC-9FC34BA9,CLM-03769,photo_damage,False
DOC-15362B5E,CLM-03769,cai_form,True
DOC-C4CAAC7E,CLM-03769,repair_estimate,True
DOC-A650C977,CLM-03770,photo_damage,True
DOC-6224A489,CLM-03770,photo_scene,False
DOC-1D74EB99,CLM-03770,repair_estimate,True
DOC-A8D28257,CLM-03771,photo_damage,True
DOC-68C6E210,CLM-03771,police_report,True
DOC-7013EBC6,CLM-03771,repair_estimate,True
DOC-392B7FBA,CLM-03772,photo_damage,True
DOC-140B4618,CLM-03772,repair_estimate,True
DOC-277F885C,CLM-03773,photo_damage,True
DOC-0FB49E3B,CLM-03773,police_report,False
DOC-8EEDE525,CLM-03773,repair_estimate,True
DOC-49DCBD60,CLM-03774,photo_damage,True
DOC-F703BD4E,CLM-03774,cai_form,True
DOC-005BEF05,CLM-03774,repair_estimate,True
DOC-8CD6AE2A,CLM-03775,photo_damage,True
DOC-BC1C5CCB,CLM-03775,cai_form,True
DOC-FC09A8FA,CLM-03775,repair_estimate,True
DOC-36C36CCD,CLM-03776,photo_damage,True
DOC-4772859D,CLM-03776,repair_estimate,True
DOC-D5E3E201,CLM-03777,photo_damage,True
DOC-E58D1E3E,CLM-03777,photo_scene,True
DOC-DB85A97B,CLM-03777,repair_estimate,True
DOC-E0D6045B,CLM-03778,photo_damage,False
DOC-D2ADEC6C,CLM-03778,repair_estimate,True
DOC-30D5AA42,CLM-03778,police_report,True
DOC-1850C47C,CLM-03779,photo_damage,True
DOC-9EA6F126,CLM-03779,cai_form,True
DOC-DD2048C6,CLM-03779,repair_estimate,False
DOC-5015C6E5,CLM-03780,photo_damage,True
DOC-A59E9B63,CLM-03780,cai_form,True
DOC-9504512B,CLM-03780,repair_estimate,True
DOC-C87861F5,CLM-03781,photo_damage,True
DOC-7F8D56FF,CLM-03781,cai_form,True
DOC-F35FAB09,CLM-03781,repair_estimate,True
DOC-5B86F55A,CLM-03782,photo_damage,True
DOC-F3ADA9C2,CLM-03782,cai_form,True
DOC-2BDA35D7,CLM-03782,repair_estimate,True
DOC-933F9E94,CLM-03783,photo_damage,False
DOC-0D5A1A69,CLM-03783,police_report,True
DOC-F53C39EF,CLM-03783,repair_estimate,True
DOC-95A169A3,CLM-03784,photo_damage,True
DOC-00038DD9,CLM-03784,cai_form,True
DOC-4696FC1C,CLM-03784,repair_estimate,True
DOC-436B0E38,CLM-03785,photo_damage,True
DOC-B2417E64,CLM-03785,photo_scene,True
DOC-27EFEF39,CLM-03785,repair_estimate,False
DOC-42B5B0D9,CLM-03786,photo_damage,True
DOC-46875D6D,CLM-03786,police_report,True
DOC-DB3A6510,CLM-03786,repair_estimate,False
DOC-293C993D,CLM-03787,photo_damage,True
DOC-E952FE59,CLM-03787,cai_form,True
DOC-6D21AE1F,CLM-03787,repair_estimate,True
DOC-386306E4,CLM-03787,photo_scene,True
DOC-BB5FC52E,CLM-03788,photo_damage,True
DOC-7949B063,CLM-03788,police_report,True
DOC-9ABCB90B,CLM-03788,repair_estimate,True
