claim_id,event_type,event_timestamp,event_data,actor
CLM-03969,assigned,2022-05-14 20:00:00,{'handler_id': 'HDL-041'},system
CLM-03969,doc_uploaded,2022-05-16 20:00:00,,HDL-041
CLM-03969,doc_uploaded,2022-05-19 01:00:00,,HDL-041
CLM-03969,escalated,2022-05-20 04:00:00,,HDL-041
CLM-03969,settled,2022-05-27 16:00:00,,HDL-041
CLM-03970,created,2024-05-02 09:00:00,,system
CLM-03970,assigned,2024-05-02 13:00:00,{'handler_id': 'HDL-030'},system
CLM-03970,settled,2024-05-05 09:00:00,,HDL-030
CLM-03971,created,2024-09-20 14:00:00,,system
CLM-03971,assigned,2024-09-20 17:00:00,{'handler_id': 'HDL-019'},system
CLM-03971,doc_requested,2024-09-23 18:00:00,,HDL-019
CLM-03971,doc_requested,2024-09-24 21:00:00,,HDL-019
CLM-03971,contacted_customer,2024-09-26 01:00:00,,HDL-019
CLM-03971,note_added,2024-09-27 02:00:00,,HDL-019
CLM-03971,doc_requested,2024-09-30 04:00:00,,HDL-019
CLM-03971,settled,2024-10-10 14:00:00,,HDL-019
CLM-03972,created,2021-03-25 14:00:00,,system
CLM-03972,assigned,2021-03-25 15:00:00,{'handler_id': 'HDL-017'},system
CLM-03972,contacted_customer,2021-03-27 19:00:00,,HDL-017
CLM-03972,escalated,2021-03-29 21:00:00,,HDL-017
CLM-03972,denied,2021-04-10 14:00:00,,HDL-017
CLM-03973,created,2024-02-17 18:00:00,,system
CLM-03973,assigned,2024-02-17 21:00:00,{'handler_id': 'HDL-033'},system
CLM-03973,note_added,2024-02-20 18:00:00,,HDL-033
CLM-03974,created,2023-06-03 11:00:00,,system
CLM-03974,assigned,2023-06-03 15:00:00,{'handler_id': 'HDL-033'},system
CLM-03974,escalated,2023-06-06 16:00:00,,HDL-033
CLM-03974,note_added,2023-06-09 22:00:00,,HDL-033
CLM-03974,denied,2023-06-19 11:00:00,,HDL-033
CLM-03975,created,2024-09-09 15:00:00,,system
CLM-03975,assigned,2024-09-09 17:00:00,{'handler_id': 'HDL-015'},system
CLM-03975,note_added,2024-09-14 19:00:00,,HDL-015
CLM-03975,note_added,2024-09-17 20:00:00,,HDL-015
CLM-03975,note_added,2024-09-19 22:00:00,,HDL-015
CLM-03975,doc_uploaded,2024-09-25 00:00:00,,HDL-015
CLM-03975,doc_requested,2024-09-28 03:00:00,,HDL-015
CLM-03975,settled,2024-10-04 15:00:00,,HDL-015
CLM-03976,created,2024-07-01 16:00:00,,system
CLM-03976,assigned,2024-07-01 18:00:00,{'handler_id': 'HDL-023'},system
CLM-03976,note_added,2024-07-02 23:00:00,,HDL-023
CLM-03976,settled,2024-07-15 16:00:00,,HDL-023
CLM-03977,created,2023-01-27 12:00:00,,system
CLM-03977,assigned,2023-01-27 13:00:00,{'handler_id': 'HDL-050'},system
CLM-03977,contacted_customer,2023-01-28 19:00:00,,HDL-050
CLM-03977,doc_uploaded,2023-01-30 02:00:00,,HDL-050
CLM-03977,settled,2023-02-01 12:00:00,,HDL-050
CLM-03978,created,2023-05-17 15:00:00,,system
CLM-03978,assigned,2023-05-17 16:00:00,{'handler_id': 'HDL-033'},system
CLM-03978,doc_requested,2023-05-18 16:00:00,,HDL-033
CLM-03978,settled,2023-05-22 15:00:00,,HDL-033
CLM-03979,created,2021-11-23 18:00:00,,system
CLM-03979,assigned,2021-11-23 22:00:00,{'handler_id': 'HDL-015'},system
CLM-03979,note_added,2021-11-28 18:00:00,,HDL-015
CLM-03980,created,2024-02-20 11:00:00,,system
CLM-03980,assigned,2024-02-20 14:00:00,{'handler_id': 'HDL-039'},system
CLM-03980,escalated,2024-02-21 14:00:00,,HDL-039
CLM-03980,note_added,2024-02-23 18:00:00,,HDL-039
CLM-03980,note_added,2024-02-25 21:00:00,,HDL-039
CLM-03980,settled,2024-03-04 11:00:00,,HDL-039
CLM-03981,created,2023-03-25 14:00:00,,system
CLM-03981,assigned,2023-03-25 16:00:00,{'handler_id': 'HDL-038'},system
CLM-03981,note_added,2023-03-30 14:00:00,,HDL-038
CLM-03982,created,2023-02-28 14:00:00,,system
CLM-03982,assigned,2023-02-28 15:00:00,{'handler_id': 'HDL-048'},system
CLM-03982,settled,2023-03-09 14:00:00,,HDL-048
CLM-03983,created,2023-09-15 14:00:00,,system
CLM-03983,assigned,2023-09-15 16:00:00,{'handler_id': 'HDL-040'},system
CLM-03983,denied,2023-09-16 14:00:00,,HDL-040
CLM-03984,created,2024-06-09 09:00:00,,system
CLM-03984,assigned,2024-06-09 13:00:00,{'handler_id': 'HDL-033'},system
CLM-03984,contacted_customer,2024-06-10 15:00:00,,HDL-033
CLM-03984,escalated,2024-06-11 21:00:00,,HDL-033
CLM-03984,settled,2024-06-16 09:00:00,,HDL-033
CLM-03985,created,2021-07-11 10:00:00,,system
CLM-03985,assigned,2021-07-11 13:00:00,{'handler_id': 'HDL-050'},system
CLM-03985,escalated,2021-07-13 18:00:00,,HDL-050
CLM-03985,note_added,2021-07-14 18:00:00,,HDL-050
CLM-03985,doc_uploaded,2021-07-22 20:00:00,,HDL-050
CLM-03985,doc_uploaded,2021-07-25 23:00:00,,HDL-050
CLM-03985,doc_uploaded,2021-07-26 23:00:00,,HDL-050
CLM-03985,doc_requested,2021-08-06 02:00:00,,HDL-050
CLM-03985,doc_requested,2021-08-12 05:00:00,,HDL-050
CLM-03985,doc_requested,2021-08-15 06:00:00,,HDL-050
CLM-03985,note_added,2021-08-24 09:00:00,,HDL-050
CLM-03985,settled,2021-08-31 10:00:00,,HDL-050
CLM-03986,created,2023-07-28 10:00:00,,system
CLM-03986,assigned,2023-07-28 12:00:00,{'handler_id': 'HDL-006'},system
CLM-03986,note_added,2023-07-30 14:00:00,,HDL-006
CLM-03986,escalated,2023-08-02 17:00:00,,HDL-006
CLM-03986,settled,2023-08-14 10:00:00,,HDL-006
CLM-03987,created,2022-03-15 13:00:00,,system
CLM-03987,assigned,2022-03-15 17:00:00,{'handler_id': 'HDL-038'},system
CLM-03987,doc_uploaded,2022-03-17 22:00:00,,HDL-038
CLM-03987,note_added,2022-03-20 01:00:00,,HDL-038
CLM-03987,doc_uploaded,2022-03-21 08:00:00,,HDL-038
CLM-03987,denied,2022-03-28 13:00:00,,HDL-038
CLM-03988,created,2024-08-15 15:00:00,,system
CLM-03988,assigned,2024-08-15 16:00:00,{'handler_id': 'HDL-011'},system
CLM-03988,settled,2024-08-18 15:00:00,,HDL-011
CLM-03989,created,2024-07-25 15:00:00,,system
CLM-03989,assigned,2024-07-25 16:00:00,{'handler_id': 'HDL-019'},system
CLM-03989,settled,2024-07-31 15:00:00,,HDL-019
CLM-03990,created,2024-02-20 10:00:00,,system
CLM-03990,assigned,2024-02-20 12:00:00,{'handler_id': 'HDL-040'},system
CLM-03990,note_added,2024-02-21 16:00:00,,HDL-040
CLM-03990,doc_uploaded,2024-02-28 18:00:00,,HDL-040
CLM-03990,note_added,2024-03-01 21:00:00,,HDL-040
CLM-03990,doc_requested,2024-03-13 22:00:00,,HDL-040
CLM-03990,doc_requested,2024-03-27 03:00:00,,HDL-040
CLM-03990,note_added,2024-04-13 09:00:00,,HDL-040
CLM-03990,contacted_customer,2024-04-20 11:00:00,,HDL-040
CLM-03990,doc_requested,2024-05-01 14:00:00,,HDL-040
CLM-03990,settled,2024-05-04 10:00:00,,HDL-040
CLM-03991,created,2022-08-21 09:00:00,,system
CLM-03991,assigned,2022-08-21 11:00:00,{'handler_id': 'HDL-043'},system
CLM-03991,contacted_customer,2022-08-22 14:00:00,,HDL-043
CLM-03991,note_added,2022-08-24 20:00:00,,HDL-043
CLM-03991,escalated,2022-08-28 02:00:00,,HDL-043
CLM-03991,doc_requested,2022-09-04 08:00:00,,HDL-043
CLM-03991,doc_uploaded,2022-09-12 09:00:00,,HDL-043
CLM-03991,doc_requested,2022-09-17 15:00:00,,HDL-043
CLM-03991,doc_uploaded,2022-09-23 15:00:00,,HDL-043
CLM-03991,note_added,2022-09-24 17:00:00,,HDL-043
CLM-03991,contacted_customer,2022-09-27 20:00:00,,HDL-043
CLM-03991,settled,2022-10-02 09:00:00,,HDL-043
CLM-03992,created,2023-07-21 17:00:00,,system
CLM-03992,assigned,2023-07-21 18:00:00,{'handler_id': 'HDL-002'},system
CLM-03992,doc_requested,2023-07-23 18:00:00,,HDL-002
CLM-03992,settled,2023-08-02 17:00:00,,HDL-002
CLM-03993,created,2024-07-17 14:00:00,,system
CLM-03993,assigned,2024-07-17 17:00:00,{'handler_id': 'HDL-002'},system
CLM-03993,doc_requested,2024-07-18 22:00:00,,HDL-002
CLM-03993,escalated,2024-07-20 05:00:00,,HDL-002
CLM-03993,settled,2024-07-27 14:00:00,,HDL-002
CLM-03994,created,2024-05-06 16:00:00,,system
CLM-03994,assigned,2024-05-06 20:00:00,{'handler_id': 'HDL-026'},system
CLM-03994,doc_uploaded,2024-05-07 22:00:00,,HDL-026
CLM-03994,note_added,2024-05-14 16:00:00,,HDL-026
CLM-03995,created,2021-10-21 14:00:00,,system
CLM-03995,assigned,2021-10-21 16:00:00,{'handler_id': 'HDL-020'},system
CLM-03995,escalated,2021-10-22 22:00:00,,HDL-020
CLM-03995,doc_requested,2021-10-24 00:00:00,,HDL-020
CLM-03995,settled,2021-10-25 14:00:00,,HDL-020
CLM-03996,created,2023-11-24 14:00:00,,system
CLM-03996,assigned,2023-11-24 17:00:00,{'handler_id': 'HDL-007'},system
CLM-03996,settled,2023-11-25 14:00:00,,HDL-007
CLM-03997,created,2023-04-04 15:00:00,,system
CLM-03997,assigned,2023-04-04 16:00:00,{'handler_id': 'HDL-035'},system
CLM-03997,doc_requested,2023-04-05 23:00:00,,HDL-035
CLM-03997,note_added,2023-04-06 15:00:00,,HDL-035
CLM-03998,created,2023-10-08 13:00:00,,system
CLM-03998,assigned,2023-10-08 16:00:00,{'handler_id': 'HDL-040'},system
CLM-03998,denied,2023-10-15 13:00:00,,HDL-040
CLM-03999,created,2022-12-23 10:00:00,,system
CLM-03999,assigned,2022-12-23 13:00:00,{'handler_id': 'HDL-021'},system
CLM-03999,escalated,2022-12-30 18:00:00,,HDL-021
CLM-03999,escalated,2023-01-04 18:00:00,,HDL-021
CLM-03999,note_added,2023-01-10 20:00:00,,HDL-021
CLM-03999,escalated,2023-01-17 03:00:00,,HDL-021
CLM-03999,doc_uploaded,2023-01-20 07:00:00,,HDL-021
CLM-03999,note_added,2023-01-27 10:00:00,,HDL-021
CLM-03999,note_added,2023-01-27 10:00:00,,HDL-021
CLM-04000,created,2022-12-13 09:00:00,,system
CLM-04000,assigned,2022-12-13 11:00:00,{'handler_id': 'HDL-040'},system
CLM-04000,doc_uploaded,2022-12-15 17:00:00,,HDL-040
CLM-04000,doc_uploaded,2022-12-18 23:00:00,,HDL-040
CLM-04000,note_added,2022-12-22 01:00:00,,HDL-040
CLM-04000,note_added,2023-01-03 09:00:00,,HDL-040
CLM-04001,created,2023-10-06 15:00:00,,system
CLM-04001,assigned,2023-10-06 17:00:00,{'handler_id': 'HDL-009'},system
CLM-04001,doc_uploaded,2023-10-09 00:00:00,,HDL-009
CLM-04001,settled,2023-10-19 15:00:00,,HDL-009
CLM-04002,created,2023-10-06 15:00:00,,system
CLM-04002,assigned,2023-10-06 19:00:00,{'handler_id': 'HDL-031'},system
CLM-04002,doc_uploaded,2023-10-09 00:00:00,,HDL-031
CLM-04002,doc_uploaded,2023-10-11 02:00:00,,HDL-031
CLM-04002,settled,2023-10-18 15:00:00,,HDL-031
CLM-04003,created,2021-10-11 12:00:00,,system
CLM-04003,assigned,2021-10-11 15:00:00,{'handler_id': 'HDL-002'},system
CLM-04003,settled,2021-10-13 12:00:00,,HDL-002
CLM-04004,created,2022-06-11 17:00:00,,system
CLM-04004,assigned,2022-06-11 19:00:00,{'handler_id': 'HDL-017'},system
CLM-04004,settled,2022-06-15 17:00:00,,HDL-017
CLM-04005,created,2022-12-17 09:00:00,,system
CLM-04005,assigned,2022-12-17 12:00:00,{'handler_id': 'HDL-046'},system
CLM-04005,doc_uploaded,2022-12-19 19:00:00,,HDL-046
CLM-04005,settled,2022-12-29 09:00:00,,HDL-046
CLM-04006,created,2024-04-07 09:00:00,,system
CLM-04006,assigned,2024-04-07 12:00:00,{'handler_id': 'HDL-036'},system
CLM-04006,doc_requested,2024-04-08 19:00:00,,HDL-036
CLM-04006,note_added,2024-04-09 19:00:00,,HDL-036
CLM-04006,settled,2024-04-18 09:00:00,,HDL-036
CLM-04007,created,2022-08-09 10:00:00,,system
CLM-04007,assigned,2022-08-09 13:00:00,{'handler_id': 'HDL-016'},system
CLM-04007,contacted_customer,2022-08-11 13:00:00,,HDL-016
CLM-04007,contacted_customer,2022-08-14 13:00:00,,HDL-016
CLM-04007,doc_uploaded,2022-08-19 17:00:00,,HDL-016
CLM-04007,note_added,2022-08-23 21:00:00,,HDL-016
CLM-04007,contacted_customer,2022-08-24 22:00:00,,HDL-016
CLM-04007,denied,2022-09-05 10:00:00,,HDL-016
CLM-04008,created,2022-02-18 18:00:00,,system
CLM-04008,assigned,2022-02-18 22:00:00,{'handler_id': 'HDL-036'},system
CLM-04008,settled,2022-02-23 18:00:00,,HDL-036
CLM-04009,created,2021-10-24 18:00:00,,system
CLM-04009,assigned,2021-10-24 19:00:00,{'handler_id': 'HDL-021'},system
CLM-04009,doc_uploaded,2021-10-25 20:00:00,,HDL-021
CLM-04009,doc_uploaded,2021-10-26 23:00:00,,HDL-021
CLM-04009,settled,2021-11-01 18:00:00,,HDL-021
CLM-04010,created,2022-12-15 11:00:00,,system
CLM-04010,assigned,2022-12-15 13:00:00,{'handler_id': 'HDL-033'},system
CLM-04010,note_added,2022-12-20 16:00:00,,HDL-033
CLM-04010,note_added,2022-12-26 23:00:00,,HDL-033
CLM-04010,doc_uploaded,2022-12-31 23:00:00,,HDL-033
CLM-04010,doc_requested,2023-01-05 04:00:00,,HDL-033
CLM-04010,doc_requested,2023-01-10 08:00:00,,HDL-033
CLM-04010,doc_uploaded,2023-01-16 14:00:00,,HDL-033
CLM-04010,note_added,2023-01-19 20:00:00,,HDL-033
CLM-04010,doc_requested,2023-01-20 22:00:00,,HDL-033
CLM-04010,settled,2023-01-21 11:00:00,,HDL-033
CLM-04011,created,2022-03-27 15:00:00,,system
CLM-04011,assigned,2022-03-27 17:00:00,{'handler_id': 'HDL-002'},system
CLM-04011,doc_requested,2022-03-29 00:00:00,,HDL-002
CLM-04011,doc_uploaded,2022-03-30 06:00:00,,HDL-002
CLM-04011,doc_requested,2022-03-31 08:00:00,,HDL-002
CLM-04011,settled,2022-04-07 15:00:00,,HDL-002
CLM-04012,created,2022-01-02 18:00:00,,system
CLM-04012,assigned,2022-01-02 21:00:00,{'handler_id': 'HDL-030'},system
CLM-04012,contacted_customer,2022-01-03 22:00:00,,HDL-030
CLM-04012,settled,2022-01-08 18:00:00,,HDL-030
CLM-04013,created,2022-01-10 12:00:00,,system
CLM-04013,assigned,2022-01-10 14:00:00,{'handler_id': 'HDL-009'},system
CLM-04013,note_added,2022-01-11 19:00:00,,HDL-009
CLM-04013,doc_requested,2022-01-13 02:00:00,,HDL-009
CLM-04013,escalated,2022-01-14 02:00:00,,HDL-009
CLM-04013,settled,2022-01-17 12:00:00,,HDL-009
CLM-04014,created,2024-10-17 18:00:00,,system
CLM-04014,assigned,2024-10-17 19:00:00,{'handler_id': 'HDL-002'},system
CLM-04014,doc_requested,2024-10-18 19:00:00,,HDL-002
CLM-04014,settled,2024-10-24 18:00:00,,HDL-002
CLM-04015,created,2023-06-10 14:00:00,,system
CLM-04015,assigned,2023-06-10 15:00:00,{'handler_id': 'HDL-020'},system
CLM-04015,contacted_customer,2023-06-12 15:00:00,,HDL-020
CLM-04015,doc_uploaded,2023-06-13 20:00:00,,HDL-020
CLM-04015,escalated,2023-06-15 20:00:00,,HDL-020
CLM-04015,denied,2023-06-22 14:00:00,,HDL-020
CLM-04016,created,2024-01-05 12:00:00,,system
CLM-04016,assigned,2024-01-05 13:00:00,{'handler_id': 'HDL-021'},system
CLM-04016,note_added,2024-01-16 12:00:00,,HDL-021
CLM-04017,created,2024-03-11 18:00:00,,system
CLM-04017,assigned,2024-03-11 19:00:00,{'handler_id': 'HDL-032'},system
CLM-04017,note_added,2024-03-13 21:00:00,,HDL-032
CLM-04017,note_added,2024-03-18 02:00:00,,HDL-032
CLM-04017,doc_requested,2024-03-21 02:00:00,,HDL-032
CLM-04017,doc_uploaded,2024-03-28 09:00:00,,HDL-032
CLM-04017,doc_requested,2024-04-03 15:00:00,,HDL-032
CLM-04017,doc_requested,2024-04-07 19:00:00,,HDL-032
CLM-04017,settled,2024-04-17 18:00:00,,HDL-032
CLM-04018,created,2021-07-25 17:00:00,,system
CLM-04018,assigned,2021-07-25 18:00:00,{'handler_id': 'HDL-047'},system
CLM-04018,denied,2021-07-30 17:00:00,,HDL-047
CLM-04019,created,2022-07-28 16:00:00,,system
CLM-04019,assigned,2022-07-28 19:00:00,{'handler_id': 'HDL-022'},system
CLM-04019,settled,2022-07-30 16:00:00,,HDL-022
CLM-04020,created,2022-05-31 18:00:00,,system
CLM-04020,assigned,2022-05-31 20:00:00,{'handler_id': 'HDL-001'},system
CLM-04020,note_added,2022-06-03 18:00:00,,HDL-001
CLM-04021,created,2023-12-02 16:00:00,,system
CLM-04021,assigned,2023-12-02 18:00:00,{'handler_id': 'HDL-028'},system
CLM-04021,doc_requested,2023-12-03 20:00:00,,HDL-028
CLM-04021,settled,2023-12-07 16:00:00,,HDL-028
CLM-04022,created,2022-08-09 12:00:00,,system
CLM-04022,assigned,2022-08-09 13:00:00,{'handler_id': 'HDL-009'},system
CLM-04022,doc_requested,2022-08-10 13:00:00,,HDL-009
CLM-04022,doc_requested,2022-08-12 15:00:00,,HDL-009
CLM-04022,note_added,2022-08-14 15:00:00,,HDL-009
CLM-04022,note_added,2022-08-23 12:00:00,,HDL-009
CLM-04023,created,2021-04-14 11:00:00,,system
CLM-04023,assigned,2021-04-14 15:00:00,{'handler_id': 'HDL-043'},system
CLM-04023,note_added,2021-04-25 15:00:00,,HDL-043
CLM-04023,doc_uploaded,2021-05-08 22:00:00,,HDL-043
CLM-04023,doc_requested,2021-05-10 04:00:00,,HDL-043
CLM-04023,contacted_customer,2021-05-22 05:00:00,,HDL-043
CLM-04023,contacted_customer,2021-05-23 08:00:00,,HDL-043
CLM-04023,doc_uploaded,2021-05-27 08:00:00,,HDL-043
CLM-04023,contacted_customer,2021-06-05 14:00:00,,HDL-043
CLM-04023,settled,2021-06-09 11:00:00,,HDL-043
CLM-04024,created,2022-08-17 13:00:00,,system
CLM-04024,assigned,2022-08-17 16:00:00,{'handler_id': 'HDL-023'},system
CLM-04024,escalated,2022-08-18 17:00:00,,HDL-023
CLM-04024,note_added,2022-08-22 13:00:00,,HDL-023
CLM-04025,created,2023-10-31 10:00:00,,system
CLM-04025,assigned,2023-10-31 14:00:00,{'handler_id': 'HDL-012'},system
CLM-04025,doc_uploaded,2023-11-01 17:00:00,,HDL-012
CLM-04025,doc_requested,2023-11-04 00:00:00,,HDL-012
CLM-04025,note_added,2023-11-08 05:00:00,,HDL-012
CLM-04025,doc_uploaded,2023-11-14 08:00:00,,HDL-012
CLM-04025,doc_requested,2023-11-19 11:00:00,,HDL-012
CLM-04025,contacted_customer,2023-11-23 16:00:00,,HDL-012
CLM-04025,settled,2023-11-29 10:00:00,,HDL-012
CLM-04026,created,2023-01-16 13:00:00,,system
CLM-04026,assigned,2023-01-16 17:00:00,{'handler_id': 'HDL-013'},system
CLM-04026,settled,2023-01-21 13:00:00,,HDL-013
CLM-04027,created,2024-06-23 11:00:00,,system
CLM-04027,assigned,2024-06-23 15:00:00,{'handler_id': 'HDL-017'},system
CLM-04027,doc_uploaded,2024-06-26 15:00:00,,HDL-017
CLM-04027,contacted_customer,2024-06-27 22:00:00,,HDL-017
CLM-04027,contacted_customer,2024-06-29 23:00:00,,HDL-017
CLM-04027,settled,2024-07-11 11:00:00,,HDL-017
CLM-04028,created,2023-05-14 13:00:00,,system
CLM-04028,assigned,2023-05-14 14:00:00,{'handler_id': 'HDL-036'},system
CLM-04028,escalated,2023-05-17 18:00:00,,HDL-036
CLM-04028,note_added,2023-05-21 01:00:00,,HDL-036
CLM-04028,doc_requested,2023-05-24 05:00:00,,HDL-036
CLM-04028,doc_uploaded,2023-05-29 10:00:00,,HDL-036
CLM-04028,contacted_customer,2023-06-02 11:00:00,,HDL-036
CLM-04028,doc_uploaded,2023-06-05 15:00:00,,HDL-036
CLM-04028,note_added,2023-06-08 15:00:00,,HDL-036
CLM-04028,denied,2023-06-12 13:00:00,,HDL-036
CLM-04029,created,2022-01-30 16:00:00,,system
CLM-04029,assigned,2022-01-30 20:00:00,{'handler_id': 'HDL-029'},system
CLM-04029,doc_requested,2022-01-31 21:00:00,,HDL-029
CLM-04029,contacted_customer,2022-02-02 01:00:00,,HDL-029
CLM-04029,contacted_customer,2022-02-05 07:00:00,,HDL-029
CLM-04029,contacted_customer,2022-02-08 11:00:00,,HDL-029
CLM-04029,settled,2022-02-18 16:00:00,,HDL-029
CLM-04030,created,2023-03-02 15:00:00,,system
CLM-04030,assigned,2023-03-02 17:00:00,{'handler_id': 'HDL-038'},system
CLM-04030,contacted_customer,2023-03-03 20:00:00,,HDL-038
CLM-04030,settled,2023-03-06 15:00:00,,HDL-038
CLM-04031,created,2024-09-22 17:00:00,,system
CLM-04031,assigned,2024-09-22 18:00:00,{'handler_id': 'HDL-002'},system
CLM-04031,doc_uploaded,2024-09-25 01:00:00,,HDL-002
CLM-04031,contacted_customer,2024-09-26 06:00:00,,HDL-002
CLM-04031,settled,2024-10-07 17:00:00,,HDL-002
CLM-04032,created,2024-01-15 10:00:00,,system
CLM-04032,assigned,2024-01-15 11:00:00,{'handler_id': 'HDL-014'},system
CLM-04032,doc_uploaded,2024-01-16 17:00:00,,HDL-014
CLM-04032,settled,2024-01-19 10:00:00,,HDL-014
CLM-04033,created,2021-12-03 14:00:00,,system
CLM-04033,assigned,2021-12-03 18:00:00,{'handler_id': 'HDL-011'},system
CLM-04033,doc_uploaded,2021-12-04 19:00:00,,HDL-011
CLM-04033,contacted_customer,2021-12-05 19:00:00,,HDL-011
CLM-04033,doc_uploaded,2021-12-07 22:00:00,,HDL-011
CLM-04033,doc_requested,2021-12-10 02:00:00,,HDL-011
CLM-04033,settled,2021-12-24 14:00:00,,HDL-011
CLM-04034,created,2022-01-11 16:00:00,,system
CLM-04034,assigned,2022-01-11 20:00:00,{'handler_id': 'HDL-038'},system
CLM-04034,doc_requested,2022-01-14 00:00:00,,HDL-038
CLM-04034,doc_uploaded,2022-01-18 03:00:00,,HDL-038
CLM-04034,doc_uploaded,2022-01-23 04:00:00,,HDL-038
CLM-04034,note_added,2022-01-25 09:00:00,,HDL-038
CLM-04034,escalated,2022-01-29 12:00:00,,HDL-038
CLM-04034,note_added,2022-02-02 16:00:00,,HDL-038
CLM-04034,doc_uploaded,2022-02-06 23:00:00,,HDL-038
CLM-04034,settled,2022-02-15 16:00:00,,HDL-038
CLM-04035,created,2022-08-19 10:00:00,,system
CLM-04035,assigned,2022-08-19 11:00:00,{'handler_id': 'HDL-012'},system
CLM-04035,doc_uploaded,2022-08-20 18:00:00,,HDL-012
CLM-04035,doc_uploaded,2022-08-21 22:00:00,,HDL-012
CLM-04035,settled,2022-08-25 10:00:00,,HDL-012
CLM-04036,created,2023-06-06 11:00:00,,system
CLM-04036,assigned,2023-06-06 12:00:00,{'handler_id': 'HDL-047'},system
CLM-04036,doc_uploaded,2023-06-07 14:00:00,,HDL-047
CLM-04036,note_added,2023-06-12 11:00:00,,HDL-047
CLM-04037,created,2022-05-10 17:00:00,,system
CLM-04037,assigned,2022-05-10 21:00:00,{'handler_id': 'HDL-030'},system
CLM-04037,note_added,2022-05-16 17:00:00,,HDL-030
CLM-04038,created,2024-07-29 16:00:00,,system
CLM-04038,assigned,2024-07-29 19:00:00,{'handler_id': 'HDL-019'},system
CLM-04038,doc_requested,2024-08-02 21:00:00,,HDL-019
CLM-04038,doc_uploaded,2024-08-08 03:00:00,,HDL-019
CLM-04038,doc_requested,2024-08-18 05:00:00,,HDL-019
CLM-04038,escalated,2024-08-27 05:00:00,,HDL-019
CLM-04038,contacted_customer,2024-09-03 05:00:00,,HDL-019
CLM-04038,doc_requested,2024-09-11 08:00:00,,HDL-019
CLM-04038,note_added,2024-09-18 15:00:00,,HDL-019
CLM-04038,note_added,2024-09-22 16:00:00,,HDL-019
CLM-04039,created,2022-06-01 16:00:00,,system
CLM-04039,assigned,2022-06-01 20:00:00,{'handler_id': 'HDL-018'},system
CLM-04039,note_added,2022-06-04 01:00:00,,HDL-018
CLM-04039,doc_uploaded,2022-06-08 04:00:00,,HDL-018
CLM-04039,doc_uploaded,2022-06-15 04:00:00,,HDL-018
CLM-04039,doc_uploaded,2022-06-23 04:00:00,,HDL-018
CLM-04039,doc_requested,2022-06-25 07:00:00,,HDL-018
CLM-04039,contacted_customer,2022-06-27 10:00:00,,HDL-018
CLM-04039,doc_requested,2022-07-05 14:00:00,,HDL-018
CLM-04039,settled,2022-07-11 16:00:00,,HDL-018
CLM-04040,created,2021-08-25 16:00:00,,system
CLM-04040,assigned,2021-08-25 17:00:00,{'handler_id': 'HDL-040'},system
CLM-04040,note_added,2021-08-28 16:00:00,,HDL-040
CLM-04041,created,2022-05-26 17:00:00,,system
CLM-04041,assigned,2022-05-26 18:00:00,{'handler_id': 'HDL-037'},system
CLM-04041,doc_requested,2022-05-27 20:00:00,,HDL-037
CLM-04041,note_added,2022-05-30 17:00:00,,HDL-037
CLM-04042,created,2021-04-11 09:00:00,,system
CLM-04042,assigned,2021-04-11 10:00:00,{'handler_id': 'HDL-038'},system
CLM-04042,doc_requested,2021-04-12 11:00:00,,HDL-038
CLM-04042,contacted_customer,2021-04-13 11:00:00,,HDL-038
CLM-04042,note_added,2021-04-16 09:00:00,,HDL-038
CLM-04043,created,2023-01-11 12:00:00,,system
CLM-04043,assigned,2023-01-11 16:00:00,{'handler_id': 'HDL-029'},system
CLM-04043,escalated,2023-01-12 20:00:00,,HDL-029
CLM-04043,note_added,2023-01-16 12:00:00,,HDL-029
CLM-04044,created,2022-06-26 14:00:00,,system
CLM-04044,assigned,2022-06-26 17:00:00,{'handler_id': 'HDL-037'},system
CLM-04044,note_added,2022-06-29 14:00:00,,HDL-037
CLM-04045,created,2022-10-25 09:00:00,,system
CLM-04045,assigned,2022-10-25 13:00:00,{'handler_id': 'HDL-023'},system
CLM-04045,contacted_customer,2022-10-26 16:00:00,,HDL-023
CLM-04045,doc_uploaded,2022-10-28 19:00:00,,HDL-023
CLM-04045,doc_uploaded,2022-10-31 19:00:00,,HDL-023
CLM-04045,settled,2022-11-10 09:00:00,,HDL-023
CLM-04046,created,2022-10-13 11:00:00,,system
CLM-04046,assigned,2022-10-13 13:00:00,{'handler_id': 'HDL-036'},system
CLM-04046,settled,2022-10-18 11:00:00,,HDL-036
CLM-04047,created,2022-05-06 10:00:00,,system
CLM-04047,assigned,2022-05-06 11:00:00,{'handler_id': 'HDL-037'},system
CLM-04047,doc_requested,2022-05-07 14:00:00,,HDL-037
CLM-04047,note_added,2022-05-08 19:00:00,,HDL-037
CLM-04047,doc_uploaded,2022-05-09 19:00:00,,HDL-037
CLM-04047,settled,2022-05-12 10:00:00,,HDL-037
CLM-04048,created,2023-12-22 17:00:00,,system
CLM-04048,assigned,2023-12-22 20:00:00,{'handler_id': 'HDL-006'},system
CLM-04048,escalated,2023-12-23 20:00:00,,HDL-006
CLM-04048,note_added,2023-12-25 01:00:00,,HDL-006
CLM-04048,doc_requested,2023-12-26 07:00:00,,HDL-006
CLM-04048,doc_uploaded,2023-12-27 08:00:00,,HDL-006
