vehicle_id,policyholder_id,make,model,year,fuel_type,estimated_value,plate_number
VH-9BE6EE6D,PH-2008EE6D,Lancia,Ypsilon,2019,petrol,3961.32,JO370XJ
VH-33EE2638,PH-C46EA5A2,Alfa Romeo,Giulietta,2020,petrol,14758.41,TJ391YL
VH-D99CADC5,PH-CC03649F,Volkswagen,Golf,2012,diesel,10366.67,VO665PN
VH-0DFCD467,PH-1718404C,Opel,Corsa,2018,electric,7817.49,LF612VP
VH-25B08A03,PH-34F14D82,Peugeot,208,2023,diesel,23136.51,ZS157FR
VH-6CB6EF36,PH-8D167B30,Peugeot,208,2021,petrol,18023.6,NV902CZ
VH-84CF77C0,PH-32EA01E5,Fiat,Punto,2010,diesel,2363.97,HC678VD
VH-3F0D127B,PH-04415CD6,Jeep,Renegade,2022,diesel,16698.38,AM635UP
VH-3DCA8DCE,PH-1D10F398,Renault,Clio,2024,diesel,21176.13,EE718GV
VH-33980D35,PH-BC136C5B,Audi,A3,2018,hybrid,14044.99,SE684CE
VH-1881EE00,PH-DD90FFD2,Fiat,Punto,2010,hybrid,2830.93,NH142PC
VH-99CFFAED,PH-AF13B8C5,Ford,Fiesta,2021,hybrid,11667.46,GA375BA
VH-285406D0,PH-5908EF62,Audi,Q3,2024,hybrid,46979.26,SY231RS
VH-76DF4ED7,PH-D2A7BD8E,BMW,Serie 3,2022,petrol,41165.47,EI986NL
VH-0DEAD9A6,PH-478D7FBC,Fiat,Punto,2009,hybrid,2726.02,TG841EP
VH-8E2511BB,PH-03137E78,Toyota,Corolla,2022,petrol,13597.5,VR765GZ
VH-35CDC9FB,PH-F911E45D,Ford,Fiesta,2017,diesel,7497.93,KG011QE
VH-654DD8CF,PH-E14B4769,Toyota,Corolla,2015,petrol,5406.24,VA526MZ
VH-113F0769,PH-160FDC49,Citroen,C3,2015,diesel,4426.03,JF351NO
VH-1FC16CD2,PH-55761B70,Fiat,Panda,2016,hybrid,7015.18,PF533IK
VH-22E19E44,PH-762C026F,Fiat,Tipo,2023,hybrid,11753.63,LV697MK
VH-5CEDC0C5,PH-F99F6013,BMW,X1,2023,hybrid,38038.28,IQ496OQ
VH-356E52E3,PH-AB68E940,Alfa Romeo,Giulietta,2018,hybrid,6474.99,FI451ZS
VH-2C6A14E7,PH-84D2C349,Citroen,C3,2018,diesel,8376.49,JN506UE
VH-ECCD4C7B,PH-D07279C2,Hyundai,i20,2018,petrol,4770.42,SN851KM
VH-62357676,PH-75C6641D,Volkswagen,Polo,2018,diesel,10105.3,VB276NY
VH-F8C17159,PH-691B184A,Fiat,500,2019,diesel,14177.87,FT509HX
VH-B8F57E51,PH-553171B5,Alfa Romeo,Stelvio,2022,petrol,28340.06,SY421GI
VH-D34BE3AE,PH-9741932F,Fiat,Panda,2020,diesel,7556.36,SD502JN
VH-2AD1AB9C,PH-93C455C4,Fiat,Tipo,2017,hybrid,9921.55,ZG780JP
VH-5486B88F,PH-542DAEB4,Mercedes-Benz,GLA,2022,hybrid,22762.02,LP725XS
VH-CAE511E2,PH-17FB0B28,Lancia,Ypsilon,2024,petrol,7134.48,QJ070WU
VH-00031B7A,PH-0A7A9383,BMW,Serie 3,2016,petrol,13974.0,HU214TQ
VH-327BBC8D,PH-68AD8F0E,Fiat,Panda,2019,petrol,10206.51,RV337EY
VH-3BE222C1,PH-CBAB83C0,Fiat,500,2022,electric,13184.95,WB451SW
VH-157449DE,PH-2297FB5B,BMW,Serie 3,2014,diesel,10605.87,PM706YX
VH-5EED1985,PH-6C0D93DF,Dacia,Duster,2015,petrol,5062.07,NU286HV
VH-E7DB8C13,PH-12A53209,Fiat,Panda,2017,diesel,6374.42,AD200CE
VH-24FE54DE,PH-0D83F6B3,Peugeot,308,2018,hybrid,15834.05,QI483EM
VH-2F1EDF1B,PH-AA04161B,Peugeot,208,2020,diesel,7994.24,YG960NO
VH-E73C48C5,PH-3F645CD0,Dacia,Sandero,2020,hybrid,10681.29,WR713TM
VH-995A5F6B,PH-4BCC1F0E,Renault,Clio,2023,petrol,5989.93,AK494UV
VH-7EF0A4EF,PH-E44F9F03,Fiat,Panda,2019,diesel,2676.23,TE564AR
VH-B7E4AC52,PH-6660C523,Peugeot,208,2018,electric,5058.36,DG951EI
VH-9875F1B9,PH-3E64B9E4,Audi,A3,2020,diesel,27954.27,LB115UA
VH-C5BF85AE,PH-D7283047,Toyota,RAV4,2020,diesel,26594.42,MD808PL
VH-29AFF2A5,PH-D58493F8,Fiat,Panda,2014,petrol,1939.44,GQ904XQ
VH-70055BE4,PH-DA0A4C94,Toyota,RAV4,2022,hybrid,23368.95,UC043BJ
VH-17F26076,PH-FABE8BF8,Toyota,Yaris,2022,petrol,16487.2,LM513MQ
VH-E3CB5A99,PH-DFFCC8CF,Fiat,Tipo,2020,hybrid,16113.72,GQ148UU
VH-F57DA9C1,PH-8DE9A188,Peugeot,208,2021,diesel,17771.61,PJ580OK
VH-B5BE18DC,PH-B517E022,Ford,Fiesta,2015,hybrid,2449.18,BT168UA
VH-C9D90CE9,PH-2AA53A8D,Fiat,Tipo,2018,diesel,6782.1,MJ778OD
VH-1ADDF324,PH-0F4685DF,Lancia,Ypsilon,2021,diesel,14086.13,BC271TB
VH-D37559E0,PH-E407C9E8,Toyota,RAV4,2017,hybrid,19776.25,TQ371WR
VH-D7013BD4,PH-E35B696C,Volkswagen,Polo,2024,petrol,20031.92,CD668LQ
VH-8548BFD1,PH-E1E75D36,Peugeot,308,2016,petrol,14038.54,DC767SS
VH-C59AE44C,PH-3E94CFCE,Citroen,C3,2018,hybrid,12715.59,SX332WQ
VH-26D5A492,PH-589215C4,Opel,Corsa,2020,diesel,16003.13,CP505BX
VH-B7C75840,PH-DA61945E,Ford,Focus,2020,petrol,21530.47,LG819IL
VH-096E6FCD,PH-D02387C5,Alfa Romeo,Stelvio,2024,diesel,46107.03,NK285OW
VH-84323A77,PH-427A7E4F,Hyundai,Tucson,2022,diesel,27191.22,LH982HS
VH-7FBF13E2,PH-07447530,BMW,Serie 3,2016,diesel,16642.93,FM217MV
VH-12A9F09B,PH-3ED7EFF7,Audi,A3,2017,petrol,11247.78,KR584BC
VH-D9208F4A,PH-F6F98F90,Toyota,Yaris,2012,hybrid,2681.94,NR303PT
VH-ACE6DBB9,PH-702977A3,Opel,Corsa,2013,petrol,4962.4,EZ327QK
VH-3A7D861D,PH-E616DB6D,Jeep,Renegade,2016,petrol,14356.55,PY983MN
VH-2773292E,PH-E040D0CF,Fiat,Panda,2018,hybrid,6914.6,KC025UL
VH-1B8CEB74,PH-D6D9C5A3,Alfa Romeo,Giulietta,2012,electric,4502.04,QL130JN
VH-45DDDA85,PH-A5EE8DA2,BMW,Serie 3,2016,hybrid,15314.49,GA720RS
VH-E0F29C12,PH-17634018,Renault,Captur,2019,hybrid,8711.57,YH277RW
VH-5FFC3CCB,PH-FEDF69F0,Fiat,Panda,2015,hybrid,4074.12,OX184YD
VH-F5241160,PH-0A02E4FF,Dacia,Duster,2016,hybrid,10660.09,KE786WX
VH-9413C59B,PH-02320CE0,Volkswagen,Golf,2013,petrol,6564.56,AY071TB
VH-5F103CA6,PH-89676889,Audi,A3,2017,electric,18885.01,CB423EW
VH-9C9CBE8E,PH-515F097C,Opel,Corsa,2018,hybrid,3681.79,VJ057PG
VH-8EBF2B8D,PH-352F0329,Toyota,RAV4,2020,petrol,19964.21,PD619YT
VH-3BF27CE2,PH-A295FDFC,Volkswagen,Golf,2012,electric,10827.39,DM965LW
VH-CD2AAE78,PH-D1D4D935,Lancia,Ypsilon,2022,petrol,4261.01,MY409ON
VH-08B30839,PH-F5C327FD,Dacia,Duster,2017,diesel,8765.87,QH400GJ
VH-533C6003,PH-090C2628,Fiat,Punto,2013,hybrid,2343.01,EF653JE
VH-9C5E1C57,PH-7C679C37,Peugeot,208,2021,electric,8839.97,TG219WF
VH-0B2896ED,PH-48AFBF34,Fiat,Panda,2012,petrol,2139.16,YI070HT
VH-58AEBAC2,PH-CB07E4C1,Citroen,C3,2018,petrol,9574.83,WJ360PV
VH-2F2F7777,PH-10DFA357,Fiat,500,2016,petrol,3154.71,KP911ZU
VH-954DCB00,PH-9FF30474,Volkswagen,Golf,2021,petrol,18966.71,BX016WD
VH-4957B888,PH-B7BD3AA3,Hyundai,i20,2022,petrol,15269.91,NA026AQ
VH-7AB3421C,PH-EC259BA3,BMW,X1,2019,hybrid,17001.92,RS475WG
VH-F1BDAA91,PH-F910688F,Peugeot,308,2022,hybrid,22244.71,RG488HK
VH-24BA30D7,PH-70FC9EA0,Fiat,Panda,2021,hybrid,8522.47,LP214CT
VH-0A1464A3,PH-BF7956CE,Opel,Corsa,2020,diesel,12129.92,PS638CI
VH-AEEB8881,PH-6EE7A6BE,Fiat,Panda,2019,diesel,8344.05,UM320JV
VH-ADB126BD,PH-EB979799,Renault,Captur,2015,hybrid,8305.14,CP665WE
VH-EFA273E4,PH-224E635C,Volkswagen,Golf,2012,petrol,5258.0,YQ685EJ
VH-F7D9E8DE,PH-DBE4EBCC,Fiat,Panda,2017,diesel,5474.33,SF240XP
VH-58F6199C,PH-E2E29FE7,Toyota,Yaris,2023,hybrid,12076.9,ZB208WX
VH-2D707ACD,PH-12BDA6B2,Peugeot,208,2023,electric,20374.71,VB605CJ
VH-32AC81C1,PH-BF9CCCC8,Ford,Fiesta,2021,electric,15983.57,SA543RY
VH-20D62533,PH-29955D48,Volkswagen,Polo,2021,diesel,12999.31,PD303MU
VH-09C98F64,PH-F3FCC91C,Alfa Romeo,Stelvio,2019,petrol,24039.55,KN693UG
VH-7DA26582,PH-F74FE8A2,Volkswagen,Polo,2022,diesel,18520.82,CB090BX
VH-CEEFD791,PH-D2172485,BMW,Serie 3,2019,diesel,26250.91,CR104OQ
VH-00ADA5D9,PH-BE7EECB7,Ford,Fiesta,2013,petrol,5576.7,FQ541UH
VH-2BF5A926,PH-0083EF53,Peugeot,308,2015,hybrid,4499.41,RT909YF
VH-79C96E9C,PH-25BF46C5,Mercedes-Benz,GLA,2018,hybrid,26000.35,BI766WH
VH-D967E9E4,PH-95CA4B4F,Mercedes-Benz,GLA,2022,petrol,42854.52,HY280NM
VH-00DA01D1,PH-93F3AACE,Alfa Romeo,Giulietta,2013,diesel,6303.29,EE681VU
VH-72C777F8,PH-D27A0051,Toyota,RAV4,2024,petrol,21918.81,YS747JY
VH-AFF4C124,PH-F764B1BA,Fiat,500,2017,diesel,1910.27,LW105HC
VH-1EA5EE3D,PH-0CD1995E,Opel,Corsa,2022,diesel,18193.93,VY096XH
VH-F84E2DAB,PH-F172810A,Fiat,500,2023,petrol,10514.02,GT842OT
VH-20CD7BC2,PH-6D173CBE,Fiat,Tipo,2021,diesel,14084.15,RS426DX
VH-5DFF30EB,PH-477D5CCE,Opel,Corsa,2015,diesel,3992.39,PN016XL
VH-22D3F4C6,PH-167F2944,Mercedes-Benz,Classe A,2020,diesel,13414.58,NP877WD
VH-17E3F6CA,PH-C211F449,Dacia,Duster,2021,diesel,20614.19,EV363QR
VH-702F5D36,PH-9C45BB31,Fiat,500,2012,petrol,2624.64,RQ501VV
VH-AFA1D178,PH-7FA4910F,Volkswagen,T-Roc,2022,diesel,28490.14,YZ762UF
VH-F40222F4,PH-F5FE7B32,Renault,Clio,2022,hybrid,7384.79,FN788NN
VH-49207DD9,PH-DA9CF475,Renault,Captur,2024,petrol,23619.29,SW761WG
VH-9AFE7124,PH-A3D81FE9,Volkswagen,Polo,2018,petrol,10989.55,KF989FR
VH-09A16919,PH-5B389DC3,Fiat,Panda,2015,electric,3779.88,OJ359SS
VH-BCDBEE13,PH-551C1843,Volkswagen,Polo,2021,petrol,18972.22,EK777KT
VH-3405D83E,PH-B9E62F1C,Hyundai,i20,2023,petrol,11552.02,NK640TP
VH-1FD682CB,PH-C4567830,Ford,Fiesta,2019,electric,5436.34,RL050XR
VH-6C06C8EC,PH-0DC01E40,Toyota,Yaris,2023,diesel,22195.81,WJ716DY
VH-DC4CA33D,PH-B45BC6F4,Fiat,Tipo,2021,petrol,12303.74,PR912SG
VH-0A24E62D,PH-880A2C66,Mercedes-Benz,Classe A,2023,petrol,35376.09,ML887ZC
VH-F566EBA0,PH-16269DE7,Toyota,Corolla,2017,hybrid,9871.17,UD600JQ
VH-3EF2BC26,PH-A8F87540,Toyota,RAV4,2017,petrol,21542.77,YB924AW
VH-501D2431,PH-B12E3BA5,Volkswagen,Golf,2019,petrol,8706.62,TW878UF
VH-BFC5AB4B,PH-A9A3618B,BMW,X1,2018,petrol,14843.88,LU302OB
VH-E751A3A8,PH-7925161A,Renault,Clio,2021,electric,8048.59,AD250DX
VH-CFDC0393,PH-F80A3E0D,Ford,Fiesta,2021,petrol,9370.99,UQ074MU
VH-CDBB8609,PH-F22B42F0,Fiat,500,2012,electric,5238.13,SY952AM
VH-052B88C8,PH-25A627A7,Fiat,500,2023,hybrid,15456.1,FH931GN
VH-88D9070A,PH-5AA7217D,Hyundai,i20,2014,hybrid,4795.99,MF730BA
VH-1194C411,PH-AF895F8E,Audi,Q3,2021,petrol,35190.32,ZI662ZF
VH-71571A76,PH-18C6527F,Renault,Captur,2021,petrol,17875.68,WZ537SO
VH-1E0F9B5C,PH-FCAF1AEA,Toyota,RAV4,2016,diesel,16806.36,AW714ZK
VH-2D2D6B21,PH-FC36C3C7,Volkswagen,Golf,2015,diesel,9972.72,MV674TL
VH-0A1F521E,PH-A75DBA47,Ford,Focus,2022,diesel,18450.03,XM354RP
VH-EBBFC689,PH-7825C8A5,Alfa Romeo,Giulietta,2013,petrol,5674.78,LH146IK
VH-FF51F45F,PH-6787AEDD,Alfa Romeo,Stelvio,2020,petrol,33319.12,RR583VN
VH-0B1816A0,PH-57AFC4B4,Lancia,Ypsilon,2024,petrol,9464.99,QG835ZJ
VH-239C4560,PH-28D076E1,Fiat,Panda,2012,petrol,3185.04,UF366NP
VH-6A968A7C,PH-DE73007D,Opel,Corsa,2020,diesel,14084.53,QK077HE
VH-5D453CC6,PH-E029FCF2,Citroen,C3,2015,diesel,5591.08,QP943AQ
VH-E7442189,PH-F6CB0527,Renault,Captur,2022,hybrid,25724.44,YU983NY
VH-E5E59DE5,PH-EDB62430,Toyota,Corolla,2017,diesel,12641.83,JH958XN
VH-EFEFB1DD,PH-3BAC877C,Hyundai,Tucson,2020,petrol,23025.66,LA450YX
VH-F51DED07,PH-0DEE9A53,Peugeot,208,2016,electric,6025.72,XB846TF
VH-5A9594DE,PH-6F3059D5,Fiat,Punto,2011,electric,2550.11,FX734AB
VH-E799604E,PH-A5595C75,Audi,Q3,2019,hybrid,19331.75,YT907YG
VH-8F606A36,PH-39AB2893,Peugeot,308,2017,hybrid,6373.55,HX954PE
VH-8643A679,PH-4B90DA47,BMW,X1,2022,petrol,40219.8,VU380VA
VH-197BE293,PH-A204A925,Ford,Fiesta,2016,petrol,9060.04,NE515KR
VH-459D9F83,PH-303AAA5F,Ford,Focus,2013,petrol,5154.48,VE045WW
VH-7D8E8CDC,PH-48BC383C,Fiat,Panda,2019,diesel,7240.42,VF435RD
VH-35A04F8E,PH-8F45353F,Fiat,500,2012,diesel,3881.88,CE433OT
VH-B455DD85,PH-5C40F98E,Citroen,C3,2014,petrol,4331.3,TY111KG
VH-E122C5B9,PH-BB6325E5,Renault,Captur,2023,petrol,10573.66,HV042LS
VH-F1A88323,PH-29AF866C,Volkswagen,Golf,2018,electric,5950.09,LF286OI
VH-A9EFD996,PH-A912DBF2,Peugeot,208,2023,diesel,22975.27,FZ108VL
VH-301F51A2,PH-674D2197,Volkswagen,Golf,2018,petrol,20441.58,PH855QG
VH-8E030BE3,PH-6E786C21,Fiat,Punto,2017,hybrid,1479.63,KC609IU
VH-6738FD68,PH-6B353469,Fiat,Panda,2023,electric,11528.2,SH174KD
VH-8732D1D4,PH-A4CB1FA3,Volkswagen,Polo,2014,petrol,6233.73,LK370YV
VH-BBFED517,PH-5054F267,BMW,Serie 3,2014,petrol,8653.86,EP167FR
VH-0273BDC3,PH-560CC6CF,Fiat,Panda,2016,electric,4619.29,HO121IM
VH-1723CCF5,PH-8669DC61,Fiat,500,2024,diesel,19221.24,PL264NX
VH-BD2DD297,PH-5AB7D759,Toyota,RAV4,2019,petrol,13414.27,FY848NA
VH-5A111D44,PH-588A1C47,Volkswagen,T-Roc,2020,petrol,28077.15,QZ620UO
VH-EE95D1D9,PH-066AC891,Audi,Q3,2021,petrol,21145.52,NS963HC
VH-C1744C13,PH-4CDCE68E,Lancia,Ypsilon,2014,petrol,5316.09,ZH516TT
VH-44B4FE73,PH-E33D1BDB,Fiat,Panda,2020,diesel,10170.4,BJ599KB
VH-7FD839D1,PH-7660FAC2,Lancia,Ypsilon,2012,petrol,1529.87,EV673WX
VH-01733D95,PH-607A065F,Alfa Romeo,Stelvio,2021,hybrid,30059.84,FY388GI
VH-FF9256A1,PH-4A11B881,Fiat,500,2011,petrol,2653.19,JQ420LC
VH-9D134D41,PH-33AECB3E,Fiat,Panda,2023,petrol,5263.32,LT450HM
VH-B44839F9,PH-477D6D40,Toyota,Yaris,2016,diesel,7227.34,RF313ZX
VH-D2C438B7,PH-CACAB67F,Mercedes-Benz,Classe A,2019,petrol,14392.51,EP576LY
VH-1EB08517,PH-19943429,Hyundai,Tucson,2021,hybrid,19319.04,FT154TC
VH-04F2597F,PH-F7581CAA,Peugeot,308,2014,hybrid,8776.13,XJ318UI
VH-6022A864,PH-7D0268FF,Ford,Fiesta,2022,hybrid,12320.57,UJ953HN
VH-FCBB1939,PH-5050D265,Peugeot,308,2015,hybrid,8366.82,BV977UF
VH-15996A21,PH-8437EFAA,BMW,Serie 3,2020,diesel,18652.99,VU062DK
VH-9F1CA069,PH-6B71256E,Hyundai,i20,2024,hybrid,15973.62,VO651TE
VH-0D2AE7E8,PH-A595544E,Citroen,C3,2015,diesel,5018.03,GF629QD
VH-A7194870,PH-1B1F59CD,Fiat,500,2010,petrol,6551.36,XB739XQ
VH-542EABED,PH-3CDB318B,Fiat,500,2020,hybrid,7550.03,FD369SR
VH-FAD0F273,PH-102B7EBA,Fiat,500,2017,diesel,8348.85,ZK767OG
VH-BDC38237,PH-CC0F75B1,BMW,X1,2018,electric,18110.97,YA987LE
VH-136B71FD,PH-EAE7146A,Toyota,Yaris,2021,electric,18857.52,AO599UJ
VH-3F1F67F1,PH-7DE6A4F5,Opel,Corsa,2013,hybrid,3220.98,LG450BI
VH-183C9010,PH-3D89C0DE,Volkswagen,T-Roc,2019,electric,25272.73,ZF683AE
VH-AE6404D9,PH-6B3653C8,Lancia,Ypsilon,2017,hybrid,4283.87,RT450BG
VH-0B758953,PH-05399FD5,Toyota,Corolla,2018,hybrid,14298.51,TK760QM
VH-4D63D17F,PH-B3D9B953,Volkswagen,Polo,2015,diesel,6643.23,UY093BI
VH-CCCF9959,PH-B4C1AB74,Dacia,Duster,2023,hybrid,16276.73,NV541WO
VH-0A2E4CF9,PH-D201697B,Volkswagen,T-Roc,2023,diesel,36589.04,HZ810NR
VH-57942527,PH-A3915718,Mercedes-Benz,Classe A,2016,petrol,16715.12,HR721VE
VH-B4CDD1FD,PH-D89461F3,Fiat,500,2022,petrol,11086.19,YK346DH
VH-D95232E1,PH-88DB74A4,Opel,Corsa,2022,diesel,9258.12,DR201JF
VH-7583C98D,PH-62208718,Hyundai,Tucson,2019,petrol,20442.97,RV532RF
VH-EB7CE2AF,PH-A4991855,Volkswagen,Golf,2024,electric,34064.43,YR168XG
VH-7872C4C5,PH-E63886E0,Fiat,Panda,2023,diesel,6202.44,XY360UN
VH-F58CEFA7,PH-0AD37166,Fiat,Tipo,2022,petrol,18282.28,RS173VV
VH-E0409C97,PH-E6585588,Fiat,Tipo,2021,petrol,17569.18,TA894OX
VH-2A7E393F,PH-B439C8B0,Fiat,Panda,2012,diesel,4438.48,NP005FB
VH-E34F8C9C,PH-98A79F4F,Jeep,Renegade,2018,petrol,18398.51,CI107WW
VH-0952F366,PH-91C967D6,Fiat,500,2012,hybrid,2630.75,OD485NH
VH-DA22F712,PH-697FB7FC,Volkswagen,Golf,2024,petrol,21974.98,ZU951VR
VH-A9511B71,PH-00567732,Renault,Captur,2021,diesel,16700.6,GO511AQ
VH-A7D61C00,PH-35A7BBDF,Toyota,Yaris,2022,hybrid,15667.47,TI454ZU
VH-7C96D70D,PH-57860BF3,Fiat,500,2024,petrol,13170.97,NT965PE
VH-5CC69529,PH-D4B66900,Fiat,Panda,2017,hybrid,3632.99,MD767TF
VH-1D444C69,PH-2B1D6A9F,Ford,Fiesta,2015,hybrid,2038.1,HO188OX
VH-D6C11D14,PH-EAC2526A,Volkswagen,T-Roc,2022,diesel,25939.72,YE956NH
VH-9D596D36,PH-27BEDB56,Fiat,Tipo,2022,diesel,13412.57,EX678MY
VH-CF782340,PH-F59D4703,Alfa Romeo,Stelvio,2022,petrol,31118.8,AL371LP
VH-1147FF23,PH-EF526FCC,Opel,Corsa,2012,hybrid,1899.82,RQ402PX
VH-63D76FD3,PH-7BEC4C95,Dacia,Sandero,2019,petrol,8062.48,GV461UW
VH-DE0F0192,PH-77A673E2,Hyundai,i20,2020,petrol,13317.89,JZ276MM
VH-910111B4,PH-FFADF5E8,Hyundai,Tucson,2021,diesel,23525.89,XG117AJ
VH-FEACC323,PH-FAEC75AB,Audi,A3,2023,electric,17709.41,YD215VJ
VH-3B2CEFA2,PH-BE363BC8,Citroen,C3,2015,petrol,5820.43,JQ968HD
VH-76B2F5A5,PH-063ED4A7,Fiat,Panda,2019,diesel,2755.77,GN046IP
VH-E43DBCDF,PH-D9E61D86,Lancia,Ypsilon,2021,diesel,11706.62,MR987SM
VH-D01DC42C,PH-2F080F35,Peugeot,308,2017,hybrid,9557.77,GM300RR
VH-FB2FD8C9,PH-D9FB6192,Citroen,C3,2015,hybrid,2233.8,RH936PV
VH-433985E5,PH-C5F0BA7B,Alfa Romeo,Stelvio,2017,petrol,13960.36,WC922YL
VH-A58EB7D5,PH-F5B93F5B,Fiat,Panda,2013,hybrid,4289.59,VU065FP
VH-20D2B4D5,PH-0C5F5F5D,Ford,Focus,2021,petrol,15097.56,IC062BI
VH-AD2BDDC6,PH-BEE1C1D1,Renault,Clio,2012,hybrid,4478.84,CR282OF
VH-F818F020,PH-E5216F86,Fiat,500,2015,diesel,4984.32,PD018QG
VH-408E5CA5,PH-16D1B59A,Volkswagen,Golf,2017,diesel,13661.33,OW607SY
VH-BE93D11E,PH-3CE2F90A,Fiat,Punto,2009,electric,1490.2,VO849QT
VH-8DE93204,PH-223A7F7F,Opel,Corsa,2017,petrol,6495.22,JS990TO
VH-7B7D13FD,PH-C6B32C1A,Ford,Focus,2012,petrol,6363.09,FE114DP
VH-02175956,PH-E38F38C3,Volkswagen,Polo,2020,hybrid,17246.23,ZK818NL
VH-3DBB4415,PH-00CAD105,Renault,Clio,2024,hybrid,11062.39,AN356CP
VH-25CF3D0A,PH-6AF21697,Fiat,Tipo,2020,diesel,12519.39,DN297GD
VH-8003F2E7,PH-3DD3BCD1,Lancia,Ypsilon,2017,hybrid,4152.62,LO616FX
VH-46C125FB,PH-E554ECDA,Fiat,Panda,2023,electric,7519.69,TN881GP
VH-B207EAF7,PH-675893F2,Dacia,Duster,2023,petrol,25899.3,SG999QW
VH-4C074B04,PH-A7FC9DB1,Ford,Focus,2013,diesel,5530.05,MQ013FW
VH-657D99F5,PH-4409450E,Fiat,Tipo,2017,hybrid,12498.26,PC532NP
VH-4D2F61FB,PH-40B2F33B,Fiat,Panda,2023,petrol,12060.33,MH361ZW
VH-512509AB,PH-44DF6FBE,Hyundai,Tucson,2023,petrol,27060.41,CP549TQ
VH-6BCA20EA,PH-AEA229AF,Dacia,Sandero,2019,petrol,10390.63,YB903JW
VH-6AE0AB3A,PH-4F0D0B95,Volkswagen,Polo,2023,hybrid,7464.81,VF458TL
VH-40FF1243,PH-F9945505,Toyota,Corolla,2019,petrol,10077.84,QH639KW
VH-93009955,PH-FE5ED692,Renault,Captur,2024,hybrid,16361.54,EP392IX
VH-357DB5D9,PH-B4A10E29,Fiat,500,2024,electric,3952.47,KY741KD
VH-1B60089B,PH-5B3C008D,Citroen,C3,2017,hybrid,8369.47,KR476CU
VH-292E123B,PH-875F43A1,Toyota,Yaris,2022,hybrid,14403.52,DW360FW
VH-6B3FDDA1,PH-00233B79,Renault,Clio,2017,hybrid,7587.53,WR994MH
VH-BCBB9E60,PH-06B6522B,Volkswagen,Golf,2013,petrol,9612.09,ID845GX
VH-98BB80DB,PH-2F28C980,Volkswagen,T-Roc,2019,diesel,18050.87,DK093MG
VH-4D74F0FD,PH-6E8F43BF,Jeep,Renegade,2021,petrol,11790.2,YZ685PT
VH-A5CEF16C,PH-2BB23CEA,Fiat,Punto,2008,hybrid,2596.2,US459NW
VH-DB105E2E,PH-D6A5501C,Opel,Corsa,2020,petrol,7182.06,EU089IX
VH-1586ADBB,PH-539346AC,Ford,Focus,2018,electric,7608.7,WD351OP
VH-2B4F0207,PH-9EC7E382,Hyundai,i20,2018,petrol,11358.59,MQ339CC
VH-93F9CD76,PH-67C1E147,Opel,Corsa,2019,hybrid,7431.18,GN721OA
VH-D22E3901,PH-CE29419E,Ford,Focus,2014,petrol,7942.16,VH024WJ
VH-D0CE53B0,PH-D0939705,Jeep,Renegade,2016,diesel,7853.48,UF419UF
VH-DC1218FB,PH-C16C8FDD,Peugeot,208,2019,hybrid,14467.26,ZZ323BN
VH-4882FAE5,PH-DD65A801,Toyota,Corolla,2016,petrol,13776.22,KJ814AD
VH-48981654,PH-867503B5,Alfa Romeo,Stelvio,2017,petrol,26826.65,IF842JY
VH-7AA098D9,PH-B41E0610,Fiat,500,2024,electric,19402.54,FW509IH
VH-D39F0DFD,PH-297AEA28,Peugeot,308,2015,hybrid,11260.88,ON118LW
VH-50C1F557,PH-62FC87E0,Hyundai,i20,2024,hybrid,21184.44,VC409KN
VH-81ABBBD6,PH-534E3B6F,Peugeot,208,2015,diesel,8246.05,DJ398PL
VH-19D9ED17,PH-39A2B566,Toyota,Corolla,2017,petrol,7971.62,GO424BK
VH-EDF01BAC,PH-BA93A6C8,Hyundai,Tucson,2024,petrol,23184.73,CV082UT
VH-A270586E,PH-35DAA40A,Opel,Corsa,2021,hybrid,17668.82,CV035YC
VH-7AB83746,PH-3E41325F,Ford,Fiesta,2010,diesel,6498.48,KT992IF
VH-90BC72D0,PH-DC15D85B,Volkswagen,Polo,2013,hybrid,3951.24,UF666HP
VH-8426D90B,PH-48D20CBB,Peugeot,308,2022,petrol,15156.17,TF953YF
VH-7943AE80,PH-7178F59F,Renault,Clio,2013,petrol,5576.04,RM411CS
VH-F9636C95,PH-FA917369,Hyundai,i20,2015,hybrid,4714.61,TV342AT
VH-10AC7620,PH-65A9106F,Fiat,Panda,2016,hybrid,6158.74,UU066EJ
VH-3B050C79,PH-977FDE0D,Opel,Corsa,2021,hybrid,11397.62,QX633GI
VH-557B0F14,PH-9D04FBA9,Fiat,Punto,2010,petrol,1054.43,VQ334RT
VH-ECDCA6B6,PH-A407F24B,Renault,Clio,2019,petrol,14277.89,PL866DX
VH-83256295,PH-A1AB75D4,Alfa Romeo,Stelvio,2019,hybrid,38381.23,XB542QN
VH-C66AF018,PH-395AA1CD,Citroen,C3,2023,diesel,10964.74,HX692RF
VH-599AB331,PH-E4D8ECD9,BMW,X1,2021,diesel,18837.4,KA350OI
VH-24D04091,PH-85C118B7,Fiat,Tipo,2018,electric,9466.31,FY895RU
VH-D8AEE952,PH-394723EB,Lancia,Ypsilon,2015,hybrid,3708.76,PU969AH
VH-F39A54FD,PH-05D62704,Alfa Romeo,Stelvio,2020,petrol,35144.9,JK917GK
VH-AB11F0DE,PH-C417A0AC,Hyundai,Tucson,2018,diesel,14187.09,KB188IO
